ORDER_ID,CUST_ID,CUST_NAME,PRODUCT_ID,PRODUCT_CAT,PRODUCT_NAME,PAYMENT_TYPE,QTY,PRICE,DATETIME,COUNTRY,CITY,WEBSITE,PAYMENT_ID,PAYMENT_SUCCESS,FAILURE_REASON
7430,5683,Melissa Hamilton,4536,Technology,PC,Mobile Payments,2,56,2022-01-23 10:33,India,Kolkata,Ebay.com,83,N,My card was closed
7431,8120,Randy Smith,618,Home Appliances,Bed,Debit Card,74,166,2022-05-18 02:33,Japan,Tokyo,Walmart.com,46,N,I entered my card info wrong by accident
7432,7341,Jennifer Allen,1861,Home Appliances,Undefined,Mobile Payments,52,881,2022-05-18 02:33,Germany,Munich,Target.com,5,N,I didn't have enough
7433,4230,Robin Burns,8299,Home Appliances,Couch,Debit Card,16,102,2022-01-23 10:33,United States,San Jose,Walmart.com,11,N,My card was closed
7434,4162,Ronald Gamble,9997,Gardening,Rake,Credit Card,90,496,2022-06-23 05:15,Brazil,Brasilia,Alibaba.com,57,Y,Payment Successful
7435,787,,4296,Home Appliances,Table,Credit Card,69,629,2022-01-23 10:33,Mexico,Puebla,Walmart.com,73,N,I didn't have enough
7436,2698,Warren Boyle,4601,Gardening,Hoe,Mobile Payments,7,702,2022-04-07 9:30,France,Nice,Walmart.com,61,Y,Payment Successful
7437,4251,Heather Thompson,5907,Health,Tylenol,Debit Card,55,5,2022-05-18 02:33,China,Shanghai,Walmart.com,65,Y,Payment Successful
7438,6430,Luis Hayes,561,Technology,Undefined,Credit Card,61,969,2022-04-07 9:30,Italy,Milan,Target.com,48,Y,Payment Successful
7439,6441,Michael Brooks,8143,Health,Nyquill,Mobile Payments,45,488,2022-06-23 05:15,France,Toulouse,Alibaba.com,28,Y,Payment Successful
7440,5309,Stefanie Simpson,4436,Health,Advil,Credit Card,40,144,2022-01-23 10:33,South Korea,Seoul,Alibaba.com,87,Y,Payment Successful
7441,7856,Theresa Young,7896,Technology,Undefined,Debit Card,75,667,2022-06-23 05:15,United States,San Francisco,Walmart.com,12,Y,Payment Successful
7442,6020,Abigail Brooks,3034,Home Appliances,Couch,Mobile Payments,3,537,2022-06-23 05:15,South Korea,Busan,Walmart.com,68,N,I didn't have enough
7443,6130,Mary Ramsey,498,Home Appliances,Bed,Mobile Payments,37,426,2022-01-23 10:33,China,Tianjin,Amazon.com,57,Y,Payment Successful
7444,6221,James Golden,7938,Gardening,Hoe,Credit Card,85,358,2022-05-18 02:33,South Korea,Seoul,Ebay.com,46,N,My card was closed
7445,7545,Jessica Davis,6547,Health,Advil,Debit Card,45,801,2022-06-23 05:15,United States,San Jose,Walmart.com,43,Y,Payment Successful
7446,414,Michael Brooks,1249,Health,Tylenol,Mobile Payments,35,558,2022-06-23 05:15,India,Bengaluru,Walmart.com,98,N,My card was closed
7447,6309,Brandon Lopez,2665,Clothing,Dress,Credit Card,24,238,2022-05-18 02:33,India,Kolkata,Target.com,50,N,My card was closed
7448,5194,Holly Rodriguez,9362,Health,Tylenol,Debit Card,8,319,2022-04-07 9:30,France,Paris,Ebay.com,100,Y,Payment Successful
7449,7320,Henry Hoffman,8201,Clothing,Dress,Credit Card,58,969,2022-01-23 10:33,Japan,Sapporo,Ebay.com,78,N,I didn't have enough
7450,3186,Sherry Harrison,297,Gardening,Rake,Mobile Payments,48,715,2022-06-23 05:15,Brazil,Belo Horizonte,Walmart.com,88,Y,Payment Successful
7451,424,Maria Payne,2979,Health,Advil,Credit Card,15,62,2022-06-23 05:15,Brazil,Belo Horizonte,Alibaba.com,72,N,I entered my card info wrong by accident
7452,436,Adam Weber,4474,Technology,Undefined,Credit Card,86,557,2022-05-18 02:33,France,Nantes,Alibaba.com,48,Y,Payment Successful
7453,5593,Erin Watts,9725,Technology,PC,Debit Card,80,26,2022-04-07 9:30,France,Nantes,Target.com,62,Y,Payment Successful
7454,4688,Barbara Watson,4420,Home Appliances,Bed,Mobile Payments,14,464,2022-06-23 05:15,Japan,Kyoto,Amazon.com,57,Y,Payment Successful
7455,2447,Sherry Flores,8604,Clothing,Dress,Mobile Payments,44,594,2022-06-23 05:15,China,Tianjin,Amazon.com,16,N,I entered my card info wrong by accident
7456,3786,Christina Pierce,6197,Technology,PC,Credit Card,34,959,2022-04-07 9:30,United States,Chicago,Ebay.com,23,Y,Payment Successful
7457,887,,1182,Health,Nyquill,Debit Card,3,930,2022-05-18 02:33,Germany,Berlin,Alibaba.com,100,Y,Payment Successful
7458,5096,Kevin Mendoza,9104,Technology,Tablet,Mobile Payments,95,201,2022-05-18 02:33,Brazil,Fortaleza,Alibaba.com,93,N,I didn't have enough
7459,2270,April Neal,5941,Home Appliances,Table,Credit Card,40,998,2022-05-18 02:33,India,Kolkata,Amazon.com,40,N,I entered my card info wrong by accident
7460,5922,Juan Armstrong,8799,Health,Tylenol,Debit Card,45,224,2022-01-23 10:33,United States,Washington,Alibaba.com,100,N,My card was closed
7461,7761,Robin Burns,8042,Gardening,Hoe,Mobile Payments,47,529,2022-05-18 02:33,Brazil,Sao Paulo,Walmart.com,75,Y,Payment Successful
7462,3749,Cynthia Fleming,8638,Gardening,Rake,Credit Card,83,831,2022-06-23 05:15,Mexico,Mexico City,Walmart.com,70,N,I entered my card info wrong by accident
7463,4036,Jessica King,9359,Health,Tylenol,Credit Card,51,67,2022-01-23 10:33,Japan,Osaka,Amazon.com,58,N,My card was closed
7464,9266,Michael Brooks,3211,Home Appliances,Table,Debit Card,30,990,2022-01-23 10:33,United States,Philadelphia,Ebay.com,99,Y,Payment Successful
7465,654,Heather Thompson,2014,Home Appliances,Table,Mobile Payments,45,555,2022-01-23 10:33,South Korea,Busan,Amazon.com,15,Y,Payment Successful
7466,987,Bryan Salazar,3782,Clothing,Shirt,Credit Card,53,727,2022-04-07 9:30,China,Tianjin,Ebay.com,26,Y,Payment Successful
7467,955,Mary Williams,8471,Health,Nyquill,Credit Card,82,390,2022-06-23 05:15,South Korea,Seoul,Amazon.com,101,Y,Payment Successful
7468,874,Brandon Holder,5916,Technology,Tablet,Mobile Payments,54,461,2022-04-07 9:30,United States,Washington,Walmart.com,95,Y,Payment Successful
7469,5850,Stephanie Peters,3551,Clothing,Dress,Credit Card,99,873,2022-06-23 05:15,Mexico,Guadalajara,Ebay.com,51,Y,Payment Successful
7470,2129,Katrina Lynn,8033,Health,Tylenol,Debit Card,89,373,2022-04-07 9:30,India,Bengaluru,Walmart.com,45,N,My card was closed
7471,161,Charlene Martin,6983,Gardening,Plants,Credit Card,42,758,2022-05-18 02:33,Japan,Kyoto,Walmart.com,97,N,I entered my card info wrong by accident
7472,591,Mary Ramsey,2728,Home Appliances,Undefined,Debit Card,83,732,2022-06-23 05:15,Mexico,Mexico City,Amazon.com,37,N,My card was closed
7473,9573,Leah Ochoa,2189,Technology,Tablet,Debit Card,49,235,2022-01-23 10:33,South Korea,Seoul,Ebay.com,19,Y,Payment Successful
7474,6590,Rachel Hayes,3017,Home Appliances,Table,Debit Card,48,1,2022-05-18 02:33,Italy,Milan,Amazon.com,11,Y,Payment Successful
7475,5959,Russell Chavez,4145,Home Appliances,Bed,Mobile Payments,18,434,2022-04-07 9:30,South Korea,Daegu,Target.com,11,N,I entered my card info wrong by accident
7476,9282,Jennifer Allen,534,Home Appliances,Table,Credit Card,32,730,2022-01-23 10:33,China,Shanghai,Ebay.com,29,Y,Payment Successful
7477,7694,Holly Rodriguez,6428,Home Appliances,Undefined,Debit Card,8,44,2022-05-18 02:33,China,Guangzhou,Ebay.com,64,Y,Payment Successful
7478,2186,James Cervantes,6123,Technology,Undefined,Credit Card,24,454,2022-05-18 02:33,Mexico,Iztapalapa,Target.com,19,Y,Payment Successful
7479,6846,Bryan Salazar,1736,Clothing,Shoes,Mobile Payments,20,812,2022-04-07 9:30,China,Tianjin,Target.com,54,N,I didn't have enough
7480,2218,Katrina Lynn,5827,Home Appliances,Bed,Debit Card,90,373,2022-05-18 02:33,China,Guangzhou,Alibaba.com,39,N,I didn't have enough
7481,958,Renee Wilson,3547,Gardening,Hoe,Debit Card,18,586,2022-04-07 9:30,France,Nantes,Amazon.com,59,N,I didn't have enough
7482,1314,Michael Thompson,8287,Gardening,Hoe,Credit Card,91,314,2022-01-23 10:33,Japan,Sapporo,Ebay.com,37,Y,Payment Successful
7483,4536,Roberto King,5235,Home Appliances,Couch,Mobile Payments,79,36,2022-06-23 05:15,France,Nice,Target.com,84,Y,Payment Successful
7484,3640,Stephanie Peters,7584,Home Appliances,Couch,Credit Card,75,871,2022-01-23 10:33,Mexico,Mexico City,Amazon.com,7,N,My card was closed
7485,1709,Abigail Brooks,9199,Clothing,Shirt,Credit Card,7,611,2022-05-18 02:33,India,Chennai,Amazon.com,31,N,I didn't have enough
7486,6034,Ryan Pearson,3067,Home Appliances,Couch,Credit Card,59,761,2022-05-18 02:33,United States,Chicago,Ebay.com,95,N,I entered my card info wrong by accident
7487,1162,Martin Alvarez,9198,Clothing,Shirt,Credit Card,67,162,2022-04-07 9:30,India,Mumbai,Walmart.com,2,N,I didn't have enough
7488,5017,Anne Shah,9286,Home Appliances,Table,Debit Card,10,73,2022-04-07 9:30,India,Kolkata,Alibaba.com,27,Y,Payment Successful
7489,496,Ronald Gamble,3299,Clothing,Dress,Debit Card,15,606,2022-05-18 02:33,India,Mumbai,Target.com,33,N,I didn't have enough
7490,4548,Brooke Davis,5155,Gardening,Plants,Mobile Payments,4,532,2022-01-23 10:33,United States,San Francisco,Target.com,20,Y,Payment Successful
7491,3664,Erin Watts,2576,Clothing,Dress,Credit Card,33,320,2022-06-23 05:15,Italy,Rome,Target.com,59,Y,Payment Successful
7492,3111,Heather Thompson,647,Clothing,Dress,Credit Card,18,229,2022-04-07 9:30,United States,Washington,Amazon.com,82,Y,Payment Successful
7493,8266,Kevin Mendoza,4828,Clothing,Shoes,Debit Card,38,526,2022-06-23 05:15,Brazil,Brasilia,Ebay.com,55,N,I didn't have enough
7494,5000,Ronald Gamble,1062,Technology,Tablet,Credit Card,61,507,2022-06-23 05:15,India,Chennai,Alibaba.com,61,Y,Payment Successful
7495,480,Jenna Schultz,7357,Home Appliances,Undefined,Credit Card,29,601,2022-06-23 05:15,Mexico,Puebla,Target.com,68,N,My card was closed
7496,4119,Katherine Martin,5707,Technology,PC,Mobile Payments,3,382,2022-05-18 02:33,South Korea,Incheon,Amazon.com,56,Y,Payment Successful
7497,7384,Brandon Lopez,1240,Clothing,Shoes,Credit Card,33,468,2022-01-23 10:33,Germany,Berlin,Alibaba.com,63,Y,Payment Successful
7498,277,Rachel Hayes,1875,Health,Tylenol,Credit Card,32,133,2022-04-07 9:30,Japan,Tokyo,Ebay.com,9,Y,Payment Successful
7499,5709,Mary Williams,7249,Clothing,Shoes,Debit Card,28,788,2022-06-23 05:15,Mexico,Guadalajara,Walmart.com,42,Y,Payment Successful
7500,7790,Mary Williams,9630,Health,Tylenol,Mobile Payments,24,1000,2022-04-07 9:30,France,Paris,Alibaba.com,30,N,I entered my card info wrong by accident
7501,1756,Jillian Torres,3496,Gardening,Plants,Mobile Payments,64,318,2022-06-23 05:15,Italy,Naples,Ebay.com,87,N,I entered my card info wrong by accident
7502,6298,Crystal Tucker,8537,Clothing,Shirt,Mobile Payments,63,708,2022-05-18 02:33,Mexico,Mexico City,Alibaba.com,44,N,I didn't have enough
7503,3355,Martin Alvarez,7209,Clothing,Shirt,Debit Card,52,922,2022-05-18 02:33,India,Bengaluru,Alibaba.com,89,N,I didn't have enough
7504,1693,Emily Bowman,3093,Home Appliances,Bed,Credit Card,13,902,2022-06-23 05:15,China,Shanghai,Ebay.com,12,N,My card was closed
7505,5192,Jordan Hoffman,129,Technology,Wires,Debit Card,63,167,2022-06-23 05:15,India,Chennai,Ebay.com,101,Y,Payment Successful
7506,9101,Leah Ochoa,2997,Clothing,Dress,Mobile Payments,80,357,2022-04-07 9:30,United States,New York City,Target.com,96,N,I didn't have enough
7507,6218,John Cox,2407,Gardening,Plants,Credit Card,60,954,2022-06-23 05:15,United States,Los Angeles,Amazon.com,62,N,I didn't have enough
7508,6527,Kevin Mendoza,4146,Technology,PC,Debit Card,57,393,2022-01-23 10:33,Mexico,Ecatepec de Morelos,Alibaba.com,73,N,My card was closed
7509,4198,Taylor Thomas,424,Technology,Tablet,Debit Card,25,787,2022-04-07 9:30,Germany,Berlin,Alibaba.com,86,Y,Payment Successful
7510,9148,Brooke Davis,3627,Gardening,Plants,Credit Card,3,320,2022-04-07 9:30,Italy,Milan,Target.com,24,N,My card was closed
7511,7852,Michael Thompson,8497,Home Appliances,Table,Credit Card,79,444,2022-05-18 02:33,United States,Undefined,Walmart.com,4,N,My card was closed
7512,4538,Kelly Mclaughlin,8402,Health,Nyquill,Mobile Payments,61,770,2022-04-07 9:30,China,Beijing,Amazon.com,15,Y,Payment Successful
7513,9601,Jordan Hoffman,6342,Health,Nyquill,Mobile Payments,32,631,2022-06-23 05:15,Brazil,Belo Horizonte,Alibaba.com,30,Y,Payment Successful
7514,76,Anthony Spencer,2968,Health,Tylenol,Credit Card,9,697,2022-01-23 10:33,Japan,Kyoto,Alibaba.com,45,N,I didn't have enough
7515,5646,Elizabeth Newman,3493,Technology,Wires,Mobile Payments,23,95,2022-05-18 02:33,China,Shanghai,Walmart.com,36,N,I didn't have enough
7516,5711,Cynthia Fleming,7376,Home Appliances,Table,Mobile Payments,62,197,2022-01-23 10:33,Germany,Hamburg,Alibaba.com,76,Y,Payment Successful
7517,2043,Karen Hall,3675,Home Appliances,Table,Debit Card,61,755,2022-01-23 10:33,India,Delhi,Alibaba.com,30,Y,Payment Successful
7518,6510,Anna Wilson,3365,Home Appliances,Table,Credit Card,94,864,2022-01-23 10:33,France,Toulouse,Target.com,54,N,My card was closed
7519,4985,Jordan Moore,9268,Health,Nyquill,Credit Card,48,354,2022-01-23 10:33,China,Shanghai,Amazon.com,17,Y,Payment Successful
7520,9575,Luis Hayes,8319,Technology,Undefined,Credit Card,42,245,2022-06-23 05:15,Italy,Milan,Amazon.com,51,N,I didn't have enough
7521,5012,Randy Smith,3818,Home Appliances,Table,Mobile Payments,99,733,2022-01-23 10:33,Japan,Kyoto,Walmart.com,42,N,My card was closed
7522,4209,Shari Flores,2291,Home Appliances,Bed,Credit Card,75,421,2022-01-23 10:33,Brazil,Brasilia,Amazon.com,90,Y,Payment Successful
7523,5206,Joe Weaver,2109,Home Appliances,Table,Debit Card,28,961,2022-01-23 10:33,South Korea,Daegu,Walmart.com,5,Y,Payment Successful
7524,427,Stefanie Simpson,5946,Health,Advil,Credit Card,66,540,2022-01-23 10:33,South Korea,Daegu,Ebay.com,20,Y,Payment Successful
7525,9462,Maria Payne,8324,Health,Tylenol,Mobile Payments,3,144,2022-05-18 02:33,India,Bengaluru,Target.com,41,Y,Payment Successful
7526,5735,Katrina Lynn,829,Technology,PC,Credit Card,34,128,2022-04-07 9:30,South Korea,Daegu,Amazon.com,63,N,My card was closed
7527,6884,,2106,Home Appliances,Undefined,Debit Card,69,743,2022-06-23 05:15,Japan,Kyoto,Alibaba.com,2,N,I entered my card info wrong by accident
7528,3523,Ashley Murphy,8539,Home Appliances,Couch,Credit Card,10,644,2022-06-23 05:15,Germany,Frankfurt am Main,Alibaba.com,51,Y,Payment Successful
7529,5606,Taylor Bailey,1579,Home Appliances,Couch,Debit Card,1,355,2022-05-18 02:33,South Korea,Seoul,Ebay.com,98,N,My card was closed
7530,809,Jordan Moore,5789,Clothing,Shoes,Mobile Payments,76,47,2022-04-07 9:30,Germany,Munich,Amazon.com,4,N,I didn't have enough
7531,3307,Robin Burns,6871,Clothing,Shoes,Debit Card,92,261,2022-06-23 05:15,India,Chennai,Amazon.com,84,N,I entered my card info wrong by accident
7532,723,Leah Ochoa,8176,Gardening,Plants,Debit Card,62,442,2022-06-23 05:15,United States,San Jose,Ebay.com,64,Y,Payment Successful
7533,8084,Mary Huber,7259,Gardening,Plants,Mobile Payments,12,192,2022-05-18 02:33,Germany,Hamburg,Ebay.com,35,Y,Payment Successful
7534,3005,John Small,5403,Home Appliances,Undefined,Credit Card,38,524,2022-01-23 10:33,Japan,Osaka,Target.com,33,Y,Payment Successful
7535,6922,Jennifer Lee,4462,Gardening,Plants,Debit Card,47,831,2022-05-18 02:33,Brazil,Belo Horizonte,Ebay.com,47,N,I entered my card info wrong by accident
7536,6277,Benjamin Mercado,8299,Home Appliances,Undefined,Mobile Payments,73,589,2022-05-18 02:33,India,Mumbai,Amazon.com,21,N,I didn't have enough
7537,9025,Holly Rodriguez,826,Technology,Tablet,Debit Card,75,213,2022-01-23 10:33,Mexico,Iztapalapa,Alibaba.com,66,Y,Payment Successful
7538,2610,Holly Rodriguez,9082,Home Appliances,Undefined,Debit Card,33,534,2022-04-07 9:30,Brazil,Belo Horizonte,Alibaba.com,6,Y,Payment Successful
7539,8544,Martin Alvarez,5950,Clothing,Shirt,Credit Card,27,223,2022-06-23 05:15,United States,San Jose,Amazon.com,5,Y,Payment Successful
7540,354,Brittany Montgomery,9034,Home Appliances,Couch,Credit Card,99,867,2022-06-23 05:15,China,Shanghai,Alibaba.com,16,N,I entered my card info wrong by accident
7541,5812,Karen Hall,5634,Gardening,Hoe,Debit Card,26,879,2022-06-23 05:15,United States,San Francisco,Amazon.com,69,Y,Payment Successful
7542,5813,Jordan Hoffman,5813,Technology,Tablet,Mobile Payments,69,551,2022-01-23 10:33,China,Shanghai,Walmart.com,82,Y,Payment Successful
7543,9635,Ronald Gamble,9837,Health,Nyquill,Mobile Payments,87,284,2022-06-23 05:15,Japan,Sapporo,Target.com,64,N,I didn't have enough
7544,2989,Eric Hernandez,4642,Technology,Wires,Mobile Payments,56,908,2022-05-18 02:33,China,Shanghai,Ebay.com,87,N,I didn't have enough
7545,9988,Luis Hayes,7218,Gardening,Hoe,Credit Card,40,859,2022-05-18 02:33,United States,Undefined,Ebay.com,28,N,My card was closed
7546,8715,,2027,Home Appliances,Undefined,Mobile Payments,49,892,2022-01-23 10:33,France,Lyon,Amazon.com,27,N,I entered my card info wrong by accident
7547,3455,Matthew Santos,6049,Home Appliances,Couch,Credit Card,64,191,2022-06-23 05:15,South Korea,Seoul,Ebay.com,74,N,My card was closed
7548,7712,Taylor Bailey,2701,Home Appliances,Couch,Mobile Payments,47,395,2022-01-23 10:33,South Korea,Incheon,Ebay.com,9,Y,Payment Successful
7549,3697,Karen Hall,7356,Technology,PC,Credit Card,48,743,2022-06-23 05:15,France,Paris,Ebay.com,69,N,My card was closed
7550,5709,Eric Hernandez,5215,Clothing,Shoes,Credit Card,86,475,2022-05-18 02:33,France,Nantes,Walmart.com,59,N,I didn't have enough
7551,5348,,6820,Home Appliances,Table,Credit Card,75,781,2022-05-18 02:33,Japan,Kyoto,Target.com,75,Y,Payment Successful
7552,6310,Barbara Watson,6166,Home Appliances,Couch,Debit Card,37,628,2022-04-07 9:30,United States,San Jose,Amazon.com,42,N,My card was closed
7553,8760,Philip Peterson,3889,Clothing,Dress,Credit Card,86,33,2022-06-23 05:15,France,Paris,Ebay.com,35,Y,Payment Successful
7554,1599,Jennifer Lee,3301,Clothing,Dress,Debit Card,11,686,2022-06-23 05:15,China,Shanghai,Alibaba.com,90,N,My card was closed
7555,292,James Cervantes,4110,Health,Tylenol,Credit Card,44,867,2022-06-23 05:15,South Korea,Seoul,Alibaba.com,7,Y,Payment Successful
7556,6855,Roberto King,9250,Technology,Tablet,Credit Card,31,519,2022-06-23 05:15,Germany,Berlin,Target.com,97,N,My card was closed
7557,4923,Brittany Montgomery,4866,Health,Tylenol,Mobile Payments,57,114,2022-04-07 9:30,Italy,Naples,Alibaba.com,33,Y,Payment Successful
7558,501,Charlene Martin,63,Gardening,Plants,Debit Card,66,429,2022-05-18 02:33,Japan,Sapporo,Amazon.com,3,Y,Payment Successful
7559,9408,Jenna Schultz,3768,Technology,PC,Credit Card,39,140,2022-06-23 05:15,Japan,Osaka,Alibaba.com,5,Y,Payment Successful
7560,1537,Brittany Montgomery,9809,Home Appliances,Table,Mobile Payments,20,597,2022-06-23 05:15,France,Nantes,Amazon.com,83,Y,Payment Successful
7561,6151,Tina Perry,2250,Technology,Tablet,Debit Card,61,942,2022-04-07 9:30,China,Beijing,Walmart.com,4,N,I didn't have enough
7562,4742,Tyler Stephenson,1868,Home Appliances,Bed,Mobile Payments,20,471,2022-05-18 02:33,China,Beijing,Target.com,17,Y,Payment Successful
7563,4352,Glenn Jones,7405,Health,Nyquill,Debit Card,77,85,2022-06-23 05:15,India,Bengaluru,Amazon.com,96,Y,Payment Successful
7564,6428,Elizabeth Newman,809,Health,Nyquill,Debit Card,60,555,2022-04-07 9:30,France,Nice,Ebay.com,75,N,I entered my card info wrong by accident
7565,2379,Jennifer Lee,151,Home Appliances,Bed,Mobile Payments,78,798,2022-01-23 10:33,United States,Undefined,Walmart.com,54,N,I didn't have enough
7566,4328,Krista Smith,7674,Technology,Undefined,Debit Card,23,194,2022-06-23 05:15,Mexico,Mexico City,Alibaba.com,93,N,My card was closed
7567,5262,James Nelson,2697,Clothing,Dress,Debit Card,21,365,2022-06-23 05:15,France,Lyon,Amazon.com,4,N,I entered my card info wrong by accident
7568,6153,Sherry Harrison,4878,Gardening,Hoe,Credit Card,42,15,2022-04-07 9:30,Germany,Koeln,Ebay.com,78,Y,Payment Successful
7569,2080,Shari Flores,4122,Technology,Undefined,Credit Card,68,876,2022-04-07 9:30,South Korea,Seoul,Walmart.com,43,Y,Payment Successful
7570,4173,Heidi Molina,879,Health,Advil,Mobile Payments,6,380,2022-05-18 02:33,China,Guangzhou,Alibaba.com,14,N,My card was closed
7571,8705,Charlene Martin,6146,Home Appliances,Bed,Debit Card,55,892,2022-06-23 05:15,France,Lyon,Amazon.com,77,Y,Payment Successful
7572,4657,Brooke Davis,8909,Home Appliances,Table,Debit Card,23,995,2022-04-07 9:30,Italy,Rome,Target.com,53,Y,Payment Successful
7573,899,Alexis Campbell,2361,Home Appliances,Undefined,Debit Card,85,291,2022-01-23 10:33,Italy,Milan,Walmart.com,6,Y,Payment Successful
7574,9448,Glenn Jones,2166,Home Appliances,Undefined,Debit Card,53,833,2022-04-07 9:30,China,Shanghai,Amazon.com,40,Y,Payment Successful
7575,8614,Bryan Salazar,7093,Health,Advil,Mobile Payments,12,236,2022-04-07 9:30,United States,Undefined,Ebay.com,4,N,I didn't have enough
7576,2014,Taylor Bailey,6650,Gardening,Hoe,Debit Card,95,786,2022-05-18 02:33,Italy,Rome,Amazon.com,100,N,I entered my card info wrong by accident
7577,6276,Tyler Porter,4638,Technology,Undefined,Mobile Payments,16,993,2022-01-23 10:33,Japan,Osaka,Target.com,92,Y,Payment Successful
7578,2908,Joseph Higgins,1620,Gardening,Plants,Mobile Payments,34,308,2022-04-07 9:30,United States,San Francisco,Target.com,96,N,My card was closed
7579,3,Anna Wilson,344,Clothing,Shirt,Credit Card,77,245,2022-01-23 10:33,United States,Philadelphia,Walmart.com,36,Y,Payment Successful
7580,7397,Warren Boyle,9199,Home Appliances,Table,Mobile Payments,18,381,2022-01-23 10:33,Brazil,Brasilia,Ebay.com,56,N,I entered my card info wrong by accident
7581,313,Michael Brooks,9742,Technology,Wires,Mobile Payments,40,292,2022-05-18 02:33,United States,Washington,Amazon.com,101,Y,Payment Successful
7582,3953,Brooke Davis,7206,Clothing,Dress,Mobile Payments,48,159,2022-04-07 9:30,United States,Chicago,Amazon.com,55,N,I entered my card info wrong by accident
7583,6261,Michelle Malone,8457,Health,Advil,Credit Card,7,79,2022-06-23 05:15,United States,San Jose,Target.com,9,N,I entered my card info wrong by accident
7584,4620,Brandon Lopez,7321,Home Appliances,Undefined,Mobile Payments,22,172,2022-01-23 10:33,China,Beijing,Alibaba.com,48,N,I didn't have enough
7585,5336,Charlene Martin,1326,Technology,Undefined,Mobile Payments,46,84,2022-06-23 05:15,France,Toulouse,Walmart.com,41,Y,Payment Successful
7586,5555,Elizabeth Newman,3531,Health,Nyquill,Credit Card,59,502,2022-06-23 05:15,United States,New York City,Walmart.com,98,Y,Payment Successful
7587,9851,Heather Thompson,6678,Home Appliances,Undefined,Mobile Payments,91,723,2022-05-18 02:33,Mexico,Iztapalapa,Target.com,85,Y,Payment Successful
7588,939,Brooke Davis,5843,Clothing,Shirt,Mobile Payments,65,965,2022-04-07 9:30,France,Nantes,Walmart.com,50,N,I didn't have enough
7589,152,Robin Burns,9775,Health,Nyquill,Debit Card,5,797,2022-04-07 9:30,France,Paris,Ebay.com,29,Y,Payment Successful
7590,526,Luis Hayes,2234,Technology,PC,Credit Card,95,656,2022-04-07 9:30,South Korea,Seoul,Ebay.com,35,Y,Payment Successful
7591,543,Brandon Torres,2126,Clothing,Shirt,Credit Card,52,954,2022-05-18 02:33,France,Nice,Alibaba.com,87,N,My card was closed
7592,7165,Jenna Schultz,6422,Home Appliances,Couch,Debit Card,64,545,2022-04-07 9:30,India,Chennai,Amazon.com,68,Y,Payment Successful
7593,7441,Jordan Moore,878,Home Appliances,Couch,Debit Card,68,385,2022-06-23 05:15,South Korea,Daegu,Walmart.com,48,N,I entered my card info wrong by accident
7594,6354,Daisy Galvan,5598,Home Appliances,Bed,Debit Card,58,74,2022-06-23 05:15,India,Bengaluru,Alibaba.com,18,N,My card was closed
7595,8442,Cynthia Fleming,1011,Gardening,Hoe,Debit Card,38,231,2022-06-23 05:15,India,Mumbai,Target.com,38,N,I didn't have enough
7596,1934,April Neal,5278,Technology,PC,Mobile Payments,27,776,2022-05-18 02:33,Brazil,Brasilia,Amazon.com,57,N,I didn't have enough
7597,1853,Brandon Torres,6084,Technology,PC,Debit Card,46,324,2022-05-18 02:33,United States,San Francisco,Amazon.com,62,Y,Payment Successful
7598,4041,Alex Rodgers,2602,Home Appliances,Undefined,Mobile Payments,19,773,2022-01-23 10:33,Brazil,Fortaleza,Amazon.com,6,Y,Payment Successful
7599,797,Holly Fisher,7605,Gardening,Plants,Mobile Payments,58,9,2022-04-07 9:30,South Korea,Daegu,Amazon.com,31,N,My card was closed
7600,4686,Roberto King,9549,Gardening,Rake,Debit Card,58,6,2022-04-07 9:30,India,Chennai,Walmart.com,58,Y,Payment Successful
7601,1362,Tyler Stephenson,1078,Health,Advil,Debit Card,9,505,2022-05-18 02:33,Germany,Koeln,Amazon.com,101,N,I entered my card info wrong by accident
7602,4726,Elizabeth Newman,2379,Clothing,Dress,Credit Card,76,439,2022-06-23 05:15,South Korea,Seoul,Ebay.com,58,Y,Payment Successful
7603,3951,James Cervantes,7990,Home Appliances,Undefined,Credit Card,62,601,2022-04-07 9:30,Mexico,Puebla,Walmart.com,37,N,My card was closed
7604,975,Sherry Flores,9047,Gardening,Hoe,Credit Card,15,371,2022-05-18 02:33,Germany,Koeln,Target.com,83,Y,Payment Successful
7605,2812,Crystal Tucker,444,Health,Advil,Mobile Payments,77,870,2022-04-07 9:30,Germany,Koeln,Target.com,42,Y,Payment Successful
7606,147,Maria Payne,5453,Home Appliances,Bed,Mobile Payments,78,576,2022-05-18 02:33,United States,Undefined,Target.com,14,N,I didn't have enough
7607,3433,Michael Thompson,6073,Technology,Wires,Debit Card,70,929,2022-06-23 05:15,France,Nantes,Ebay.com,44,N,I entered my card info wrong by accident
7608,1959,Leah Ochoa,4642,Gardening,Rake,Mobile Payments,4,775,2022-04-07 9:30,Brazil,Sao Paulo,Ebay.com,49,N,My card was closed
7609,592,Holly Rodriguez,7781,Technology,PC,Debit Card,64,554,2022-05-18 02:33,France,Toulouse,Amazon.com,15,Y,Payment Successful
7610,1989,Holly Fisher,9262,Clothing,Shirt,Debit Card,4,296,2022-01-23 10:33,China,Guangzhou,Amazon.com,63,N,My card was closed
7611,3133,Juan Armstrong,1968,Home Appliances,Bed,Mobile Payments,77,404,2022-04-07 9:30,Brazil,Sao Paulo,Amazon.com,7,Y,Payment Successful
